,0
0,0.529453942959399
1,0.5664084119767934
2,0.5736870211325011
3,0.6136802486883915
4,0.6719705690444489
5,0.729599117283525
6,0.7444940736693386
7,0.7557322638883731
8,0.7655156164073511
9,0.7745041350810837
10,0.7826850000088412
11,0.7902416683907223
12,0.7974314223724066
13,0.8035133601048224
14,0.8081594689555053
15,0.8120496457286743
16,0.8161555504865373
17,0.8190015684485443
18,0.82157350577426
19,0.8228024479821476
20,0.8249668008777653
21,0.8263628438606823
22,0.8272328288481363
23,0.8278004410045852
24,0.8289135620403624
25,0.8298489727280924
26,0.8303467385288412
27,0.8309506000597672
28,0.8312821492165714
29,0.8318983885826848
30,0.8323068571438677
31,0.8330795877119925
32,0.8331220260040635
33,0.8333916859849309
34,0.8337895449730959
35,0.8339221646358175
36,0.8346038297022069
37,0.8349751647578277
38,0.8349221168927391
39,0.8353615300418901
40,0.8356488726444538
41,0.8357417064083588
42,0.8361254192991671
43,0.8363482203325393
44,0.8367672984667398
45,0.8366320264107637
46,0.8367619936802311
47,0.8368760465901717
48,0.8370104345150631
49,0.837384421963938
50,0.8373066184284748
51,0.8377327696113536
52,0.8381421223036212
53,0.8381872129889467
54,0.8379847469705248
55,0.8379343514986906
56,0.838138585779282
57,0.8387212281641725
58,0.8388131777969929
59,0.8387283012128509
60,0.8391518000024756
61,0.839379021691272
62,0.8394895380768733
63,0.8395302081067747
64,0.8395461224663014
65,0.8394638982754138
66,0.8396513340653938
67,0.8395425859419621
68,0.8400721804617639
69,0.8395761829231848
70,0.8399541489619418
71,0.8402658051693377
72,0.8402516590719806
73,0.8403497976223946
74,0.8405054046933214
75,0.8405336968880354
76,0.8404585457458266
77,0.8407538455281532
78,0.8405518215752741
79,0.840601774981566
80,0.8409023795504018
81,0.8410915836025513
82,0.8411092662242475
83,0.8410451667205986
84,0.841279903523616
85,0.8412529375255292
86,0.8412250873963578
87,0.8411746919245235
88,0.8410204110502241
89,0.8415645937329252
90,0.8414408153810519
91,0.8414523090851542
92,0.8414089866619985
93,0.8415270181618206
94,0.8414222486282706
95,0.8416910244780532
96,0.841785626504128
97,0.8415849287478759
98,0.8420482134363169
99,0.8418713872193546
100,0.8417440723431419
101,0.8416989816578165
102,0.8419111731181713
103,0.841972178163023
104,0.8417794375865344
105,0.8421012613014055
106,0.8419571479345813
107,0.8423514703984072
108,0.8417352310322936
109,0.8419819036049561
110,0.8420826945486247
111,0.8423846253140875
112,0.8421799489679538
113,0.8412922813588033
114,0.8421118708744233
115,0.8420800421553701
116,0.8423771101998667
117,0.8421870220166322
118,0.8414969577049372
119,0.842080926286455
120,0.8417900471595521
121,0.8415124299989214
122,0.8420455610430624
123,0.8417078229686645
124,0.8419620106555478
125,0.8418563569909129
126,0.8418890698410508
127,0.8415071252124127
128,0.8417104753619192
129,0.8419571479345812
130,0.8418996794140687
131,0.8417555660472444
132,0.8418298330583686
133,0.8418528204665736
134,0.8418245282718597
135,0.8420155005861789
136,0.8417679438824319
137,0.8417087070997494
138,0.8416609640211696
139,0.8416300194332013
140,0.8415928859276391
141,0.84156547786401
142,0.8415309967517022
143,0.8412480748045629
144,0.8412692939505982
145,0.8413771579429452
146,0.8410288102955297
147,0.8406212258654318
148,0.8407786011985282
149,0.8405018681689822
150,0.8406132686856683
151,0.840704334187404
152,0.8408519840785674
153,0.8404178757159251
154,0.8404656187945051
155,0.840610616292414
156,0.8404408631241304
157,0.8403957724388049
158,0.8401756237986868
159,0.8403011704127301
160,0.8397273693386876
161,0.8396566388519027
162,0.8399484021098904
163,0.8391836287215289
164,0.8397043819304825
165,0.8392870720584517
166,0.8387901903887878
167,0.8395417018108772
168,0.8388184825835017
169,0.8394806967660253
170,0.838512573228157
171,0.8384241601196758
172,0.8382491021648835
173,0.8385753465351785
174,0.8384816286401887
175,0.8382110845282364
176,0.8385196462768356
177,0.8372650642674886
178,0.838143890565791
179,0.836588703987608
180,0.8372836310202696
181,0.8372058274848062
182,0.8377469157087107
183,0.836457852587056
184,0.8369759534027553
185,0.8368548274441362
186,0.8361263034302517
187,0.8361015477598771
188,0.8364658097668193
189,0.8350388221959341
190,0.8357390540151046
191,0.834294383822523
192,0.8362527341753797
193,0.8356214645808246
194,0.8352704645401545
195,0.8346064820954614
196,0.834716114349978
197,0.8353968952852826
198,0.8336648824901376
199,0.8351024796340404
