,0
0,0.7395042683443017
1,0.7127941773481543
2,0.7019666347998765
3,0.6920857981334622
4,0.6880150907683886
5,0.684040762813729
6,0.6784255974420856
7,0.669839160650579
8,0.655811425786791
9,0.6259293515315218
10,0.6046849762448123
11,0.5961107985810453
12,0.5907206973716512
13,0.5856090885359726
14,0.5819273697686468
15,0.5807196073107196
16,0.5772626216001331
17,0.5744823953239339
18,0.5747523816397428
19,0.5719317492590871
20,0.5701242296613421
21,0.5675331849122036
22,0.5652739385748238
23,0.563027583787399
24,0.5633523104156515
25,0.5626044749997334
26,0.560482156445801
27,0.5569834371143201
28,0.5560965998374989
29,0.5568694450659514
30,0.554803896019628
31,0.5540361758320755
32,0.5524242035514629
33,0.5513308821503715
34,0.5499831315591298
35,0.5506898131691438
36,0.5507347793005151
37,0.5487974762970637
38,0.5492584572777857
39,0.5493260845071896
40,0.5463929276142724
41,0.5466203642483323
42,0.5475784455184902
43,0.5447142260462263
44,0.5442307895913301
45,0.5448256439609354
46,0.5419634837921583
47,0.5436046253597164
48,0.5420143193527328
49,0.5433255016231069
50,0.5416556001790975
51,0.5422801067546876
52,0.5399382013320175
53,0.5417363058020959
54,0.5406884501940993
55,0.5404156826264165
56,0.5404549321313872
57,0.5393949359241237
58,0.538877176034623
59,0.5381287993841488
60,0.5372509698902994
61,0.5363185216552631
62,0.5379078955430305
63,0.5369852968434354
64,0.536308823339787
65,0.5364292991917864
66,0.5361829202625709
67,0.5356210691428156
68,0.5338246940086858
69,0.5348857666240722
70,0.5334214140427913
71,0.5341525155290379
72,0.5344131208624743
73,0.533903554957516
74,0.5317587674826643
75,0.533121062066844
76,0.5321545645598899
77,0.5306042519595312
78,0.5309681378783927
79,0.5319514002688305
80,0.5313142477854036
81,0.5294486086327564
82,0.5299419778670721
83,0.5306376070441632
84,0.5292472247487319
85,0.5281328279983579
86,0.5294504494850112
87,0.5285480594586837
88,0.5256607185849985
89,0.5282416668146066
90,0.5267001211736616
91,0.5277083993847801
92,0.5248147124389015
93,0.5273576203800812
94,0.5260330326586359
95,0.5262523682236617
96,0.5260142067757682
97,0.5257801556949994
98,0.5245367177618808
99,0.5238099498240698
100,0.5242330176521295
101,0.5228599855361155
102,0.5247574198010543
103,0.5223864036551957
104,0.523073160713724
105,0.5229481238467655
106,0.5217811379608265
107,0.5215307533689383
108,0.5212296015353287
109,0.51920141982696
110,0.5206603787175493
111,0.5200119261141734
112,0.5216256954597103
113,0.5185199670165176
114,0.5204286158397012
115,0.5198575926413954
116,0.5185639746525544
117,0.5184565491049291
118,0.5169774374270321
119,0.5175320887414703
120,0.5184106985827898
121,0.5167392568081257
122,0.518367442424644
123,0.5173934979525494
124,0.516380829443111
125,0.516821995904129
126,0.5166789234448923
127,0.5157091382284625
128,0.515336718373847
129,0.5134482728646498
130,0.5174711935274685
131,0.5156648828169178
132,0.5139620859563181
133,0.5142315096360847
134,0.5148021747383067
135,0.5151284824159532
136,0.5158017675761887
137,0.5131126662504205
138,0.5122042828100518
139,0.5135216379744713
140,0.5120432675106
141,0.512588493494952
142,0.5101186376550282
143,0.513703411662462
144,0.5113362725565278
145,0.5096628448431391
146,0.5103172876678453
147,0.5100705123250988
148,0.5085074683965238
149,0.5104734209964047
150,0.5070530713073966
151,0.5089565723880061
152,0.5085785830506571
153,0.5068576837769686
154,0.5065747789218594
155,0.5067155768805339
156,0.5075383078515675
157,0.5058097055457674
158,0.5079473821466807
159,0.5072590556617993
160,0.5047317723393032
161,0.5057124462178219
162,0.5061990282451102
163,0.5044532980969417
164,0.5038910233359019
165,0.504908901405828
166,0.5042650134685059
167,0.5031378411528037
168,0.5025532470760206
169,0.5024034733954353
170,0.5026201601765986
171,0.5015203344773265
172,0.5031617750954782
173,0.5015908754548802
174,0.5026825637548202
175,0.4994611915871166
176,0.5001425378927521
177,0.49958777459625026
178,0.5000566756593572
179,0.4989644624828963
180,0.49958830744348837
181,0.498649839757472
182,0.49805256963626593
183,0.49715427996143796
184,0.4979642438847258
185,0.49806130326392456
186,0.4978963859960874
187,0.4971498200526793
188,0.4972595876209279
189,0.49650859130195213
190,0.4942640374701842
191,0.49635540597252314
192,0.4958943393035189
193,0.49354749827413263
194,0.4950428642880955
195,0.4932537179185722
196,0.4952286823420843
197,0.4950839743042114
198,0.4925944115013384
199,0.4926073058851625
