,0
0,0.7711851069887025
1,0.8193976591745398
2,0.8188636439993139
3,0.8149133463123776
4,0.8014299052034651
5,0.803726435696262
6,0.8037317404827711
7,0.8352103436263874
8,0.832000947788523
9,0.8357231396555778
10,0.8421817172301234
11,0.8428448155437318
12,0.8456280601987174
13,0.8467482542831729
14,0.8489205643585541
15,0.8481964610000937
16,0.8523810534245049
17,0.8560714165725067
18,0.857760106944496
19,0.8552120411580703
20,0.8595031713782011
21,0.8578936107383026
22,0.8601640593640976
23,0.8611755053251214
24,0.8630472108316667
25,0.8643742915899684
26,0.8592224597587736
27,0.8632700118650392
28,0.8658472539772637
29,0.8677552088582863
30,0.868074380179903
31,0.8681203549963132
32,0.8692821032417549
33,0.8715039246578855
34,0.8699765882088741
35,0.8724057383643928
36,0.8735612976922411
37,0.87389373098013
38,0.8757517324548607
39,0.8740360760847845
40,0.8762189957331834
41,0.8762048496358263
42,0.876605361017246
43,0.8774762301357849
44,0.8782012176253299
45,0.8781172251722729
46,0.8787617567331002
47,0.8787405375870647
48,0.875457758869161
49,0.8796679910950318
50,0.8799544495665105
51,0.8806599861721899
52,0.8805538904420124
53,0.8799349986826448
54,0.8810189433926231
55,0.8788457491861573
56,0.8810242481791322
57,0.8810507721116763
58,0.8810030290330966
59,0.8816351827587365
60,0.8822584951735284
61,0.8764506380774039
62,0.8789447718676562
63,0.8804601725470225
64,0.8827748277270582
65,0.8826581224238631
66,0.8827597974986163
67,0.8800030767761752
68,0.8830869259999965
69,0.8828482106070974
70,0.8840267573431508
71,0.8827182433376302
72,0.8815874396801566
73,0.8815467696502555
74,0.8844812007207435
75,0.8817023767211823
76,0.8837067018904492
77,0.8841646817923813
78,0.884952442588948
79,0.8830524448876889
80,0.8865942740134424
81,0.8858471832467769
82,0.8839728253469773
83,0.8851938103751014
84,0.8844078178407043
85,0.885523591269736
86,0.8865147022158093
87,0.8859877600892619
88,0.8840174739667602
89,0.8841302006800736
90,0.8830975355730142
91,0.8847429035218477
92,0.8843883669568385
93,0.8858356895426744
94,0.8864740321859081
95,0.8861075598512539
96,0.8848330848924986
97,0.8857623066626351
98,0.887110606566972
99,0.8860301983813328
100,0.8872458786229482
101,0.8864059540923775
102,0.8851982310305255
103,0.8861460195534431
104,0.8851637499182178
105,0.88625388354579
106,0.8853361554797561
107,0.8834847849881614
108,0.8847216843758123
109,0.888534057613518
110,0.8849206138698947
111,0.8867940876386096
112,0.8844272687245702
113,0.8841275482868192
114,0.8860920875572696
115,0.8857605384004653
116,0.884179712020823
117,0.8846562586755362
118,0.8877763572738349
119,0.8861813847968355
120,0.8859948331379404
121,0.8848003720423605
122,0.8875544403715473
123,0.8855996265430298
124,0.8870168886719821
125,0.8878064177307186
126,0.8867507652154539
127,0.8864130271410561
128,0.8864413193357701
129,0.8812709207517944
130,0.8882542301251751
131,0.8875482514539536
132,0.8905878941235343
133,0.8867746367547439
134,0.8843317825674105
135,0.8855810597902487
136,0.8874509970346244
137,0.8887692364820778
138,0.8906409419886231
139,0.8879027880189627
140,0.8878665386444856
141,0.8884562540780546
142,0.887241457967524
143,0.8859179137335619
144,0.8865518357213713
145,0.8864262891073282
146,0.8879248912960831
147,0.8902784482438504
148,0.887686175903184
149,0.8868497878969528
150,0.8873749617613306
151,0.8895145589865735
152,0.8895764481625106
153,0.8886127452800662
154,0.8886993901263777
155,0.8880663522696528
156,0.8869603042825541
157,0.889747085461879
158,0.8874775209671687
159,0.8920228388741829
160,0.88964806278038
161,0.8888549971973044
162,0.8869063722863806
163,0.8904570427229822
164,0.8900830552741071
165,0.8907390805390369
166,0.890369513745586
167,0.8897771459187626
168,0.8912297732911072
169,0.8908867304302005
170,0.888988500991111
171,0.8884058586062202
172,0.8900043676075591
173,0.8903642089590772
174,0.8906382895953687
175,0.8912041334896478
176,0.8905684432396684
177,0.8907585314229028
178,0.8923446625890542
179,0.8901228411729236
180,0.891565301037793
181,0.891656808605071
182,0.8924613678922492
183,0.8928150203261737
184,0.8904658840338303
185,0.890510090588071
186,0.8930051085094081
187,0.8912934307292139
188,0.8903783550564341
189,0.8930944057489738
190,0.890454390329728
191,0.8911855667368667
192,0.8886684455384095
193,0.892064393035169
194,0.8922580177427427
195,0.8918327506909485
196,0.8927124611203354
197,0.8933574347467053
198,0.8918787255073586
199,0.8921642998477527
