,0
0,0.6225385116793319
1,0.6553755455993134
2,0.6784243834418342
3,0.6975845111677681
4,0.7087106116488031
5,0.7191654908949893
6,0.7291236581763576
7,0.7350949280922795
8,0.7404638728681403
9,0.7441784862661617
10,0.7488229906680859
11,0.7520615196745793
12,0.756215087832207
13,0.7583694315865904
14,0.7604396148419517
15,0.7622078104243505
16,0.7648910451578834
17,0.7659174732047822
18,0.767460415686857
19,0.7685190227480878
20,0.7692112841076925
21,0.7690681287490615
22,0.7702158469269041
23,0.7706374745249469
24,0.7713495383549098
25,0.7724848799887787
26,0.7728532884477339
27,0.7730339859897521
28,0.773732023069878
29,0.773879303943167
30,0.7743995313415349
31,0.7745950807363218
32,0.7757543503552069
33,0.7757667268991807
34,0.7759746528379415
35,0.7767692269610634
36,0.7771958051766958
37,0.777697467759103
38,0.7780943422691979
39,0.778006056255518
40,0.7786859410711485
41,0.7788625130985091
42,0.7790617754564882
43,0.7793460234164211
44,0.7794103814450852
45,0.7800663382757
46,0.77985634957961
47,0.7801950543330279
48,0.7805605749317227
49,0.7806298835779764
50,0.7806694885186926
51,0.780759424738236
52,0.7808390471711345
53,0.7812260204460506
54,0.7815383219056578
55,0.7817025173890443
56,0.7817965791232457
57,0.7817858527851349
58,0.7819277704893686
59,0.782021419672104
60,0.7820391593851332
61,0.7821208445753608
62,0.782172826060051
63,0.78232794541119
64,0.7822594618678681
