,0
0,0.7354179856251315
1,0.7202663620149153
2,0.7093188025637669
3,0.7033199329709698
4,0.6969584520096819
5,0.6879574632399854
6,0.6720216834079624
7,0.6547667852436497
8,0.6468869477029948
9,0.6390115494978983
10,0.6363365710664005
11,0.6298346677237818
12,0.6276780918654076
13,0.6232545136653302
14,0.6235176334282397
15,0.6198002513175325
16,0.6166717330749086
17,0.6162019955645414
18,0.612593287682023
19,0.61145295234991
20,0.6093807162011974
21,0.6064342686104669
22,0.6052873244920095
23,0.6043047365156785
24,0.6046175490206853
25,0.6025151230518039
26,0.5979618514637559
27,0.5985792513572232
28,0.59712168329657
29,0.5974060104712324
30,0.5953416722341202
31,0.5950431656893501
32,0.5930829766848511
33,0.5926631603023302
34,0.5905411382084468
35,0.5896736464054677
36,0.5889935510870619
37,0.5890096121092717
38,0.5888168159983663
39,0.5857801973576409
40,0.583926873110549
41,0.5857895887869864
42,0.5848387688156266
43,0.5846873068017108
44,0.582870704012553
45,0.5836122434638976
46,0.5817380771455674
47,0.5818977506080808
48,0.579664964119649
49,0.5792620226450199
50,0.5793563916380295
51,0.57910619478197
52,0.5776163885816683
53,0.578112390507256
54,0.5756934801453999
55,0.576740342999708
56,0.5735614187918684
57,0.5734369302797768
58,0.5742195463147116
59,0.5712625596809474
60,0.5734663227922739
61,0.5731111198945132
62,0.5721378785955021
63,0.5720523861402197
64,0.5718049738172265
65,0.5717346380629061
66,0.5699956671050502
67,0.5694502616370075
68,0.5687651706967845
69,0.5687271826616548
70,0.5665963811852958
71,0.5678477481067178
72,0.5683724623720187
73,0.5668493271203372
74,0.56591471132458
75,0.5654658430443857
76,0.5665102375324945
77,0.5648523256865331
78,0.5633177734872424
79,0.5640414913759187
80,0.5635681347642297
81,0.5636461917225697
82,0.5619195106693025
83,0.5611314299961822
84,0.5599614632807537
85,0.5608777705430837
86,0.5588698739081549
87,0.5603611138445939
88,0.5591758132093956
89,0.5602678803850767
90,0.5586001188217952
91,0.5566009747102616
92,0.5569046392823627
93,0.5573925459725573
94,0.5581990260841143
95,0.5542907742051841
96,0.5553626016014006
97,0.5534190316872913
98,0.5544813731656478
99,0.5565907630589686
100,0.5536583054213665
101,0.5535815971597465
102,0.5534559194218089
103,0.5540764462131357
104,0.5527176172958148
105,0.5525931259891794
106,0.5537389202573305
107,0.5497046968950783
108,0.551887015277177
109,0.5497042935590912
110,0.5508059023911228
111,0.5504619959265782
112,0.548041323608558
113,0.5490072421607596
114,0.5486224604697036
115,0.5501859882611215
116,0.5455733491638941
117,0.5469592622636859
118,0.5475344450826434
119,0.5459678315151884
120,0.5473120576410921
121,0.5454005995124528
122,0.5443605761528801
123,0.5444327571786196
124,0.5458389887499675
125,0.5459102528826988
126,0.5439227535564292
127,0.5453419862032025
128,0.5436063508884985
129,0.5423954283582575
130,0.5408037534979544
131,0.5430068699022031
132,0.5427538129669982
133,0.5420965009814935
134,0.5439182254959493
135,0.5398850114948897
136,0.5397053603354024
137,0.5382798021908647
138,0.5392790150039737
139,0.5395357893288079
140,0.5399144911666757
141,0.5379133885641461
142,0.5396781073374176
143,0.5377136825419009
144,0.537618461195835
145,0.5367635919157439
146,0.5374523157702491
147,0.5373396150776099
148,0.53629002143789
149,0.5359621298302818
150,0.5346913174827647
151,0.5367581215963025
152,0.5346289548690646
153,0.5365350159496274
154,0.5343788055890684
155,0.533577959297426
156,0.5331006292008719
157,0.5341884674182809
158,0.5328220652529178
159,0.5336096735313933
160,0.5325272874307949
161,0.5313318153051174
162,0.5329462733791173
163,0.5320050240369154
164,0.5321758004504279
165,0.5297178613992579
166,0.5312248361680411
167,0.5304621088446295
168,0.5283180068784937
169,0.5304431505637986
170,0.528048805163416
171,0.5277611497313572
172,0.5265039778125393
173,0.5299315875714343
174,0.527837823820647
175,0.5282962264402552
176,0.5266296985881717
177,0.5252798565156356
178,0.525888690134554
179,0.525182464580812
180,0.526532122043869
181,0.5250036168809252
182,0.5252038219320047
