,0
0,0.5200276243093923
1,0.5284859247566429
2,0.5362338858195211
3,0.5440969481715338
4,0.5542127071823205
5,0.5776177321757433
6,0.6024533017626941
7,0.6649171270718233
8,0.7197711128650356
9,0.7320573533280714
10,0.739134438305709
11,0.7432451986319388
12,0.7460076295711654
13,0.7460734017363853
14,0.7470862930807682
15,0.7464483030781373
16,0.7469679031833729
17,0.7459352801894238
18,0.7467508550381479
19,0.7483162325703762
20,0.7473625361746908
21,0.7479873717442778
22,0.7486779794790844
23,0.7502893975269667
24,0.7517100762957117
25,0.7531833727966325
26,0.7536503551696923
27,0.7558866087871613
28,0.757366482504604
29,0.7582609839515917
30,0.7608458300447251
31,0.7668574059458038
32,0.7690015785319653
33,0.7711325966850829
34,0.7767034990791897
35,0.7815903709550118
36,0.7866942909760589
37,0.7912325703762167
38,0.796717968955538
39,0.8003946329913181
40,0.805340699815838
41,0.810049986845567
42,0.8130623520126282
43,0.8118192580899763
44,0.8164298868718758
45,0.8179031833727965
46,0.8172717705866878
47,0.8182912391475928
48,0.8205603788476717
49,0.8220007892659826
50,0.8199881610102605
51,0.8198566166798211
52,0.8207905814259406
53,0.8219021310181532
54,0.8225138121546962
55,0.8218758221520653
56,0.8231320705077612
57,0.8237042883451724
58,0.8232438831886346
59,0.8239016048408313
60,0.823178111023415
61,0.8247303341225993
62,0.8254735595895818
63,0.8240989213364904
64,0.8251446987634834
65,0.8243685872138911
66,0.8257432254669824
67,0.8256906077348066
68,0.8267824256774534
69,0.8253222836095764
70,0.8257300710339385
71,0.8255327545382793
72,0.8263154433043934
73,0.8255064456721916
74,0.8261838989739543
75,0.8259865824782953
76,0.8261970534069981
77,0.8270652459878979
78,0.8260983951591686
79,0.8279137069192318
80,0.8268613522757169
81,0.8278347803209682
82,0.8275519600105236
83,0.8284069981583795
84,0.8269534333070244
85,0.8273612207313865
86,0.8266706129965797
87,0.8278413575374901
88,0.8279860563009734
89,0.8280320968166272
90,0.8287227045514338
91,0.8278545119705341
92,0.8292094185740595
93,0.828472770323599
94,0.8284004209418576
95,0.8274006840305183
96,0.8286240463036042
97,0.8280320968166272
98,0.8294856616679821
99,0.8288082083662195
100,0.8290318337279664
101,0.8304788213627993
102,0.8282820310444619
103,0.8310576164167325
104,0.8301565377532228
105,0.8292488818731913
106,0.8304722441462773
107,0.8297027098132072
108,0.8289923704288346
109,0.8302354643514865
110,0.8304262036306235
111,0.8311233885819522
112,0.8307813733228099
113,0.8300644567219153
114,0.8308339910549856
115,0.8301696921862668
116,0.8286766640357801
117,0.8307484872401999
118,0.8293278084714548
119,0.8300907655880032
120,0.8302749276506182
121,0.8299921073401737
122,0.8300381478558274
123,0.8295580110497237
124,0.8304327808471456
125,0.8309852670349908
126,0.8310510392002105
127,0.8313996316758748
128,0.8298210997106025
129,0.8309129176532492
130,0.8310576164167325
131,0.82951197053407
132,0.830965535385425
133,0.8314127861089187
134,0.831314127861089
135,0.831531176006314
136,0.8299855301236518
137,0.8300184162062615
138,0.8304064719810575
139,0.8312943962115232
140,0.8303735858984478
141,0.8313470139436989
142,0.8309918442515127
143,0.8317087608524073
144,0.830965535385425
145,0.8315443304393582
146,0.8314588266245725
147,0.8303604314654038
148,0.8317745330176269
149,0.8312220468297816
150,0.8315180215732701
151,0.8308537227045515
152,0.8316166798210998
153,0.8301631149697447
154,0.829505393317548
155,0.8299986845566956
156,0.831761378584583
157,0.8306103656932387
158,0.8322480926072087
159,0.8310970797158643
160,0.8302749276506183
161,0.8297224414627731
162,0.8295908971323336
163,0.830130228887135
164,0.8301631149697448
165,0.8317219152854511
166,0.828670086819258
167,0.83031439094975
168,0.8297553275453828
169,0.8289397526966588
170,0.830761641673244
171,0.8304327808471456
172,0.8310181531176006
173,0.8296698237305972
174,0.830755064456722
175,0.8289989476453565
176,0.8304196264141015
177,0.8293409629044989
178,0.8308734543541174
179,0.830327545382794
180,0.8286569323862143
181,0.8284990791896869
182,0.830301236516706
183,0.8304656669297554
184,0.8290844514601419
185,0.8293541173375427
186,0.8289200210470928
187,0.8293870034201527
188,0.829104183109708
189,0.8304853985793212
190,0.8298145224940805
191,0.8301894238358324
192,0.8295053933175479
193,0.8300973428045252
194,0.8282886082609839
195,0.82707182320442
196,0.8296172059984215
197,0.8289331754801368
198,0.8276308866087871
199,0.8295580110497237
